,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Chriss Oz,0.12121106785381645,-0.10863828240267631,-0.01398698464113984,-0.049529486613679174,0.03889968301877173,-0.08525871361479878,-0.09214477438887825,-0.13275577569673983,0.058949500733032595,-0.0024869341243903575
Rich Music LTD,0.044914018006410504,0.0875778736064435,0.06674786209752057,0.11361172946871338,0.017553423644343345,-0.08525871361479877,0.02067012155854782,0.17868354179706814,0.18836055075885036,0.00846246174355517
Manuel Turizo,0.0764501319433383,-0.11917858849470392,0.01169487493632562,0.011816248261467453,0.30913648846684477,-0.08501125811255454,0.025942961168736824,0.23548143613280298,0.0861777769673228,-0.024279185974445675
Super Yei,0.00117037609389784,-0.036625680197290296,0.11173855650254348,0.09142911905080883,-0.026492671105976764,-0.08525066532506036,-0.030297384830645313,0.06300608101365368,0.28859784687402823,0.15888205441222825
Wisin and Yandel,0.11772558513947592,0.08318217142264481,0.03357368222636707,0.014454941401607075,0.009322548077979435,-0.08523975164626629,0.019564357219522564,0.12308780009191546,-0.07202680737386166,-0.018028272521788645
Marc Anthony,-0.0021162660533750534,0.1033988240909601,0.05107759476662838,-0.029871366955559527,0.17123213929488995,-0.08520482335013388,0.022892296973494316,0.2723517303189398,-0.054326348042315065,0.10891162236087133
Pacho El Antifeka,0.16698929776225993,0.054390247590072466,-0.002231646544205449,-0.05475824478361382,-0.10234780189068501,-0.08525871361479878,-0.08451425230052484,-0.12266495834053395,-0.028847024492493656,0.16822013658268034
Dr.ive,0.1903870597154644,-0.15164580871978173,-0.03709952995472031,0.07835722362597222,0.13547915987993875,-0.08367923675363177,-0.09606043703948065,-0.07624719850198704,-0.129018257369206,-0.1129791394142835
Sheck Wes,0.08153660193316535,-0.07096502291559936,0.03582128390861604,-0.06924626221280772,0.06841007872635055,-0.08118762038877597,0.001161785182741568,-0.21280959338930625,0.10514061332909003,-0.08543783037008429
Kap G,0.19445623570732606,-0.04762760553422427,0.025951828928836896,0.02280166807041668,0.46143489428637735,-0.08525871361479878,-0.0654379470796413,0.07107873489861836,0.08004873227329318,-0.0036566272015978855
Hollywood Rose,-0.29079300132217545,0.22241965273597306,0.021509526475093424,-0.030466305785792465,-0.16512446185044358,0.3453247873912374,-0.1226668627422919,-0.26797272826989826,0.015903226092203928,0.10586634821733129
Michael Learns To Rock,-0.01815820986744503,-0.2508631717583135,-0.07063262720342638,-0.08841837550256806,0.005821212193822036,-0.0852511502345171,-0.08986565792301479,-0.06565184027797089,-0.006742948314745589,0.05150578692035381
Savage Garden,-0.09038608372298933,0.006381846119815127,-0.01780065938916491,-0.08275388748513887,0.2562035059563975,-0.08525871361479878,-0.08150220410775375,0.2728950820227355,0.19742260464215378,0.1043190836642864
Paul McCartney,-0.18464058414317594,-0.22660675297198238,-0.09402495739878383,-0.08114358152700683,0.17253716005490155,-0.06726970915324686,0.015193273454669852,0.03163680097153553,-0.012647450123313407,0.0247407756617512
George Harrison,-0.12477062085422017,-0.008920831848829358,-0.019976758963793497,-0.07853275458753538,0.10871608140911378,-0.07399563363491951,-0.012496180011368208,0.12279417384917343,-0.015018507953903632,0.028333602649903644
John Lennon,-0.09236712992955348,-0.19192127797953382,-0.10655517144723686,-0.042987805613793846,0.27798890254646424,0.028327951639887227,-0.008187894236690552,-0.10365173405884082,-0.042633359273649696,0.004988284546447421
Ringo Starr,-0.00304412761195889,-0.01262147946216169,-0.05582365518933315,-0.07119148474626555,-0.12134320286797733,-0.08509529884043833,-0.014233127802532873,0.2835625175135817,0.019179322698571193,-0.06501532844469218
Wings,-0.008493916886773608,-0.2608315828969295,-0.12136008915398828,-0.07407560135587236,0.05017231883366107,0.022818751173933616,0.025358572331335958,0.1405371943671687,-0.05582246719212614,0.13346539585491457
The Beatles,-0.22311617956279223,-0.09442526880950801,-0.06146271354599319,-0.040734623639249644,0.026887186989967317,0.04060305806792917,0.07219680244477215,-0.0058770248337093895,0.10278841433846277,0.008537927615409018
DREAMS COME TRUE,-0.6661744865714124,-0.38368641582602536,-0.4058315878722863,-0.1166318831278404,-0.17639206748424638,-0.08525871361479878,-0.1909399551117698,-0.5151977534969416,-0.5048493632830049,-0.43167671244711664
Junko Ohashi,-0.035367433333026575,0.07947797127505064,-0.016284968143154954,-0.07006325567686002,-0.04476815735681513,-0.08507104258864184,-0.028247518699453893,0.12313053442771361,-0.05291324845952785,0.11036509288948637
オメガトライブ,-0.012428145715639839,0.010300899301060656,0.013897571943264967,-0.0791791242465101,0.1280488638178519,-0.08454594290893092,-0.023445487445185105,0.07760687592293934,0.0014074979646682814,0.09748256146855692
Mr Absolutt,0.11612459786398939,0.07239339814141897,-0.04960922129851679,-0.0507277436942892,-0.14319287231322023,0.04451995841739438,-0.05539778643707101,0.3223400870681441,-0.04546078994521671,0.146535077903402
Wink,0.01414087456795682,0.2216695214630002,0.0012100901446028783,-0.06595105524113015,0.10227996470891258,-0.0851153962103722,-0.02778734467000275,0.2262250517502834,-0.0014434996010803626,0.019372313457400574
Shizuka Kudo,-0.05172891180030363,-0.0016195541252277633,-0.016082410326867906,-0.08591292887947438,0.4161632645077053,-0.08519342186429575,-0.07849015591498266,0.1275873120933712,-0.0703647324777927,0.17344969614750003
Kiyotaka Sugiyama,0.021438002668747184,-0.15249211066877666,-0.12250102157543538,-0.0749694061712458,0.10222579352798083,-0.08509929943742683,0.024521892277788417,0.15397868056344807,-0.00845360651721802,0.0801974763056848
TRF,0.020498962055240686,0.16340932592878174,-0.011430565304551615,-0.057154758944833864,-0.11381661476794858,-0.08525871361479878,-0.05740581856558507,-0.1277103670186369,0.038079971832264074,0.14966658565918722
Cosmic Cycler,-0.024261973855237484,0.04138797219187777,-0.08546195478132383,-0.08384321210387526,0.18376889831052223,0.6843589926226258,-0.03130140089490234,0.39398489029720574,-0.09939914610960024,-0.16418094552938442
Junk Fujiyama,0.007274140081690317,0.11540092445852439,0.060945437880495425,-0.019573059598428637,-0.07920896889269707,-0.08525748625061368,0.025927514767748256,0.23656813954039438,0.033594505744726555,0.11739979443285843
Hitomi Tohyama,0.2605803455750779,0.019384121518009823,0.016543367599917928,-0.03329854979450707,0.08718942144935525,-0.08444080617013078,-0.08652228442903889,0.3949939720328263,-0.057455444138333985,0.08711428033231543
Shuya Okino,0.01541249206541362,0.03338657194683488,-0.007051125621379986,-0.08188242779014977,-0.16961138337961862,-0.03395086653230381,-0.04937369005152886,0.2345499760691532,0.0003836804857889842,0.5153679149443315
CASIOPEA,-0.0237024621563565,-0.10903835241492839,-0.12164890866100449,-0.0721710988141149,0.18732171521193064,0.6971859543932494,-0.02079939286277383,0.11235017788550032,0.002973473335772276,0.08379291640401508
T-SQUARE,-0.049242193138610384,0.03316431082891704,-0.017900774171927477,-0.07902597656768548,-0.038408611190930926,0.2588056727031087,-0.04628355172042667,0.1753505142460789,0.0894563314862716,0.19485557683404867
Beckett,0.05508695798606461,-0.15364615878104246,-0.07649353284640774,-0.07752512931520424,0.10932221823003932,0.8684636203892253,-0.13782750531257304,0.07713322531234189,-0.03445594530772922,0.0016488359073334317
The Rippingtons,-0.05071161780233822,0.09139672372339583,0.001121034552959425,-0.08525933410823257,-0.05164357653857233,0.7638358537896277,-0.028289352702131256,0.1830868075525033,-0.028508735150696116,0.22438875922529145
Macross 82-99,0.00551699590338639,0.10030737399628445,-0.01011806685230923,-0.020761413727959234,-0.14950766104561458,0.2909036240475389,0.054897941930946506,0.13731119063662411,0.0012440212809777661,-0.11661861704220043
Super3,-0.07309208575757724,0.22642035285849443,0.03714140209062472,-0.05029201384679465,-0.0370560513876669,-0.08525813514397382,0.24530502480790894,0.1285963938289918,0.11045718533042645,-0.07975674203003641
The Cranberries,-0.21352387054338043,-0.078950864882388,-0.0454556219392514,-0.07869675846068959,-0.08325886828907536,-0.06393276838788171,-0.015832860064915733,-0.1559130803273038,0.012831985790759849,0.022898757516921064
Chaka Khan,-0.08869059372638027,-0.12230734115462454,-0.06097341326744862,-0.06804800513219768,0.11049592715022716,-0.07780170154236417,-0.01724517599530394,-0.06111097246767825,0.0194838029938634,0.12645437362231238
John Parr,-0.04359055981658033,-0.09863653209637269,-0.08854223053934408,-0.08101096809516065,-0.02548663488867294,-0.08525565526469818,0.03195161115329043,-0.039920256019645994,-0.040419861111270806,0.05060272936989742
Bryan Adams,-0.18150656039789118,-0.11292474681966354,-0.04954635852794496,-0.08079310317141337,-0.004597730030955205,-0.08524949401146449,0.14843181769373795,-0.0025842318016843203,0.013766693229810766,0.06244729670579423
New Edition,0.03486823977650207,0.0005058178148618087,-0.03977250734507716,-0.054703778552676996,0.11588031682158864,-0.08189754032506033,0.0742206874585113,0.23764028888449126,-0.03306885459606868,0.12073322507842779
Jan Hammer,-0.07716126174943895,0.21141772739903908,-0.06480105752004518,-0.07491075023023691,0.3920183952924135,0.8563911857815796,0.14239337822156353,0.36774876517107047,-0.022645053226205653,-0.15219597053862907
Ready For The World,0.12426294984771269,-0.12144052279474486,-0.11418605008128405,-0.037111185960084406,-0.15219488438565482,-0.031888331321036203,-0.11369095912783407,0.3108365552820695,0.005240011925815708,0.09043029208763355
The Honeydrippers,-0.23687641943000862,-0.2876696128855108,-0.0478700179793625,-0.08863624042631535,-0.06472204736352202,-0.08412189268924546,0.1343612497075073,-0.1186286313980516,-0.15930559448915257,-0.08158621206759893
Commodores,0.12629753784364345,-0.028124192436932226,-0.0758020423701175,-0.06287371319319987,0.17224978362239343,-0.0709226975182193,-0.14329939286277382,0.0014520951407980404,-0.06019308195991767,0.06213714870778496
Animotion,0.019481668057275272,-0.08963495682069944,-0.11090042260606243,-0.03308068487075978,-0.17202587030114777,0.39864470690834003,0.46066647059104143,-0.06817454461702235,-0.025593599834959423,0.21686457713463536
Harold Faltermeyer,0.14359153580905554,-0.06963145620809222,-0.11519604526180495,-0.032753887485138876,-0.12357516607579568,0.8483428960431489,-0.0971648547101634,0.03979720109438031,-0.014125173506860548,-0.0884116923034838
Sade,-0.004551902644657638,-0.20903085110219868,-0.05091886235209683,-0.07192872408644607,0.17882674539301724,0.07320254141538232,-0.08325923222020355,0.103117080004572,-0.03198455372737506,0.09201273501400711
Mary Jane Girls,0.15376447578870966,0.04038779716124741,-0.0009324826190540669,-0.08079310317141339,-0.12981259062307937,-0.05437340174357141,-0.14204437278245255,0.45251163096319963,-0.0174120094574118,0.02148690834656194
'Til Tuesday,-0.06851426276673295,-0.1841514972152685,-0.09378079475366422,-0.09016129489254629,-0.13901782201140933,-0.08525697820232392,-0.035317465151930454,0.09731486002475362,-0.06587300177281441,0.07062277569052178
Julian Lennon,0.013717002068804524,-0.13730996661407993,-0.09977371221484643,-0.08511409082573436,-0.07810232905366288,-0.05488983366845405,-0.08170300732060516,0.07477870126256055,-0.11050840103776598,0.021737973915546587
The Power Station,0.07848471993926912,0.19441475187832294,-0.034270705278987436,-0.06347284173350488,-0.09429951215225442,-0.08523808987234405,-0.11232549728044453,0.14474170159892116,0.01923600257065365,0.1550518448016718
Ashford and Simpson,0.16190282777243287,-0.2246585859557981,-0.11100519389034881,-0.08297175240888616,0.09523771118778583,-0.08525050435926558,0.41046566737819,0.44948438575633787,-0.08202527374073958,0.16776666156273135
Heart,-0.1778733675480147,-0.07063163123872257,-0.0819125364947767,-0.07219954229027081,-0.0014764627446979756,-0.05237491079789738,0.03634697036792675,0.027688220266933246,0.0417299235715075,0.08275447590828493
David Lee Roth,-0.054441695794878064,0.11940162458104586,0.02977248842914772,-0.07302258755776052,-0.01683472341986005,-0.0852587136147988,0.28185120954686477,-0.11661046792681044,0.03285806516114256,-0.01257496926059505
Jermaine Jackson,0.05813883997996085,-0.332677489263877,-0.10899358523204988,-0.08373427964200161,0.6063041095781279,-0.08525662105946678,-0.037325497280444514,0.02667913853131269,-0.03500305523088325,0.11911054354245147
Dionne Warwick,-0.03087438484201267,-0.4116913166836755,-0.14146220623240613,-0.08013950840017155,0.3925214134010655,-0.08525782830292755,-0.0759801157543401,-0.1887598120236823,-0.020510906884742254,-0.0050987945397189816
Patti LaBelle,-0.039521383824718676,-0.2621651496044366,-0.11122521358735027,-0.08814604434788396,0.09724978362239348,-0.08517707377576457,0.07612831798059966,-0.026297652588768084,-0.12026449859874158,0.12734997056800568
Eddie Murphy,0.04491401800641048,-0.0026197291558581245,-0.13254616993963325,-0.06674081558971404,-0.1665329125546689,-0.08491163111982897,-0.1480684691679947,0.1639142545757123,0.05907896949347353,0.05350847273806853
Carl Anderson,-0.2694298273649018,-0.38568676588728606,-0.06723175131548977,-0.08264495502326523,0.594231674970482,-0.08525871361479878,-0.05238573824429992,-0.3567719210045097,-0.16856052265487256,0.0014795126166228577
Peter Cetera,-0.09242067171892006,-0.19298637665250337,-0.07131084665037368,-0.08620341544447074,0.03943623566800043,-0.0845159704893796,0.0381430435495421,-0.18152805958506812,0.06353798497403933,0.04204768632545167
Steve Winwood,0.055595604985047314,-0.04562725547296355,-0.10065379100285222,-0.0782876565483197,0.13703851601675962,-0.03637541381600602,0.0005761091452582898,0.33243090442434997,-0.055910171836295874,0.14263480348289637
Nu Shooz,0.09679601190264654,0.12473589141107445,-0.0068555525573787,-0.05748155633045477,-0.0381291566861243,-0.06029560160943325,-0.10981545711980195,0.3943212508757459,-0.0638063740859896,0.018069951365057752
Level 42,0.053730565988777394,-0.04029298864293504,-0.10675846450060662,-0.08217291435514613,-0.10167711107914912,-0.0645712555329745,-0.05338975430855697,0.3653942411212891,-0.054022433780833136,0.01005142311531563
Miami Sound Machine,0.04254033201115793,-0.22532536930955163,-0.19699447928034244,-0.058207772742945696,-0.0062042740570163275,-0.053328331321036204,-0.1299292456070844,0.2527134473103238,0.13468454917940745,0.011444285587176176
Sly Fox,-0.02324467985727207,0.019384121518009823,-0.06239131798145792,-0.0742571554589951,-0.15506409967740534,-0.08497903554638832,0.13134920151473622,0.2345499760691532,-0.09439580498029856,0.15930633576136508
Stacey Q,0.20055999969511853,-0.17565000945491038,7.332171009540069e-05,-0.08177349532827613,-0.09258925058283793,-0.08525871361479878,-0.08451425230052484,0.14070537465643881,0.038727315634469225,0.0228356559380841
The Jets,0.12426294984771269,0.13540442507113162,-0.08657253039475972,-0.05410465001237199,-0.15536591054259646,0.012930421194054346,-0.14616083864590637,0.46058428484816427,-0.002293399367201349,0.09087637137764347
Genesis,-0.0602063617833487,-0.029124367467562615,-0.037965639238154575,-0.07576405451491375,0.068091500590871,-0.08328327598904424,-0.07499283329115401,0.08016047051920366,-0.037697536798986596,0.21201550841273428
Janet Jackson,0.06395194853976323,0.02833806941127212,-0.05155497372097856,-0.04803814933802818,0.05653789323243467,-0.00261832844664702,0.01927471308482609,0.11177596232642102,-0.03508757784714659,0.1321423664972031
Lisa Lisa and Cult Jam,0.06953253275717348,-0.021623054737834917,-0.05053959030298004,-0.04443144739799291,-0.12449870732328058,-0.04955589671339032,0.10685120954686471,0.17461052097329044,0.0035001188419533868,0.2136303076575913
Scritti Politti,0.005239552085759491,0.13740477513239233,-0.11743815074553396,-0.06565149097097765,-0.13232768116633892,0.014439475520010068,0.2387789203902382,0.390957645090344,-0.0680468240247356,0.09233021618408943
